Date,Symbol,Open,High,Low,Close,Volume
2019-03-22,NIFTY50,17141.96,17233.02,17083.62,17215.45,167232573
2019-03-25,NIFTY50,17244.37,17291.32,17032.0,17101.12,227813183
2019-03-26,NIFTY50,17131.63,17274.2,17104.27,17190.3,436961947
2019-03-27,NIFTY50,17170.12,17192.33,16908.25,16992.27,280654671
2019-03-28,NIFTY50,16968.21,16997.75,16794.62,16821.04,431629088
2019-03-29,NIFTY50,16833.44,16879.72,16779.45,16780.49,226854787
2019-04-01,NIFTY50,16773.61,16892.07,16735.01,16870.59,397508776
2019-04-02,NIFTY50,16843.27,16879.22,16809.64,16873.27,276519007
2019-04-03,NIFTY50,16880.45,16948.39,16680.3,16760.98,186042884
2019-04-04,NIFTY50,16752.99,16851.25,16188.36,16253.82,287864000
2019-04-05,NIFTY50,16259.05,16284.45,16175.47,16224.51,338082235
2019-04-08,NIFTY50,16212.66,16336.79,16198.86,16284.96,220655413
2019-04-09,NIFTY50,16284.91,16622.38,16257.46,16525.86,394417622
2019-04-10,NIFTY50,16550.78,16611.65,16445.18,16520.67,292519296
2019-04-11,NIFTY50,16498.54,16571.48,16314.07,16362.3,253373864
2019-04-12,NIFTY50,16371.25,16562.37,16352.69,16518.76,196439800
2019-04-15,NIFTY50,16502.92,16859.61,16459.7,16788.49,483582767
2019-04-16,NIFTY50,16802.53,16851.45,16496.8,16545.74,262667536
2019-04-17,NIFTY50,16570.11,16838.84,16553.38,16820.61,493416929
2019-04-18,NIFTY50,16831.58,16853.03,16635.87,16736.08,159863636
2019-04-19,NIFTY50,16730.49,16738.2,16504.5,16580.93,219229496
2019-04-22,NIFTY50,16592.95,16732.43,16553.71,16664.37,217360589
2019-04-23,NIFTY50,16636.45,16808.92,16570.61,16725.56,408226926
2019-04-24,NIFTY50,16736.13,16769.21,16710.14,16714.54,395848382
2019-04-25,NIFTY50,16730.2,16826.31,16637.5,16694.51,266633333
2019-04-26,NIFTY50,16680.02,16809.52,16605.58,16729.4,453025543
2019-04-29,NIFTY50,16722.63,16740.49,16603.55,16700.25,370511634
2019-04-30,NIFTY50,16677.74,16996.06,16649.23,16916.94,262949391
2019-05-01,NIFTY50,16912.36,16994.18,16563.67,16594.54,262502723
2019-05-02,NIFTY50,16585.74,16807.88,16541.42,16787.74,400075171
2019-05-03,NIFTY50,16782.58,16858.75,16535.28,16616.14,275609390
2019-05-06,NIFTY50,16585.59,16619.6,16395.6,16441.33,298828325
2019-05-07,NIFTY50,16469.65,16521.75,16352.0,16415.75,198116186
2019-05-08,NIFTY50,16442.49,16489.6,16182.3,16196.74,247771446
2019-05-09,NIFTY50,16180.46,16221.98,16107.15,16162.29,455296249
2019-05-10,NIFTY50,16136.92,16545.86,16127.77,16503.79,346469395
2019-05-13,NIFTY50,16521.52,16523.13,16245.02,16317.52,443482186
2019-05-14,NIFTY50,16310.54,16451.78,16224.73,16443.57,333728753
2019-05-15,NIFTY50,16460.49,16504.93,16332.88,16412.43,339562226
2019-05-16,NIFTY50,16391.9,16466.1,16318.43,16447.84,295459067
2019-05-17,NIFTY50,16450.1,16520.12,16438.58,16519.54,252758246
2019-05-20,NIFTY50,16513.27,16578.44,16314.13,16387.31,444230650
2019-05-21,NIFTY50,16394.96,16555.98,16300.22,16487.66,384233277
2019-05-22,NIFTY50,16463.59,16602.07,16382.99,16583.08,265580887
2019-05-23,NIFTY50,16592.94,16677.32,16549.56,16612.55,446953191
2019-05-24,NIFTY50,16610.12,16657.36,16527.54,16529.7,251105462
2019-05-27,NIFTY50,16526.08,16580.24,16524.14,16532.13,391906631
2019-05-28,NIFTY50,16536.72,16671.5,16531.67,16588.5,159486723
2019-05-29,NIFTY50,16583.98,16831.41,16534.65,16789.54,501832663
2019-05-30,NIFTY50,16782.8,16855.7,16709.83,16803.94,415474673
2019-05-31,NIFTY50,16771.61,17123.83,16715.94,17064.81,339410889
2019-06-03,NIFTY50,17062.99,17113.65,16909.74,17005.55,347843181
2019-06-04,NIFTY50,16982.51,17056.51,16777.4,16824.77,426157922
2019-06-05,NIFTY50,16852.3,16918.39,16791.42,16884.03,415648701
2019-06-06,NIFTY50,16898.31,16995.62,16720.57,16804.57,359573013
2019-06-07,NIFTY50,16827.73,16908.15,16799.21,16845.3,201031244
2019-06-10,NIFTY50,16825.05,17013.67,16814.87,16952.05,396988920
2019-06-11,NIFTY50,16934.07,16990.64,16803.23,16904.58,352217671
2019-06-12,NIFTY50,16881.49,16965.36,16771.31,16861.8,171393924
2019-06-13,NIFTY50,16835.76,16858.66,16757.72,16814.42,422668512
2019-06-14,NIFTY50,16804.68,16809.39,16592.76,16680.6,316974099
2019-06-17,NIFTY50,16705.54,16793.63,16695.1,16732.97,182628494
2019-06-18,NIFTY50,16730.1,16814.58,16672.01,16683.11,213012790
2019-06-19,NIFTY50,16707.03,16717.24,16548.71,16604.75,442196419
2019-06-20,NIFTY50,16629.38,16720.28,16367.61,16383.05,347800092
2019-06-21,NIFTY50,16382.94,16485.79,16367.77,16400.13,348880167
2019-06-24,NIFTY50,16423.0,16600.56,16382.03,16556.94,168216699
2019-06-25,NIFTY50,16546.43,16710.62,16537.97,16660.14,371763230
2019-06-26,NIFTY50,16668.76,16693.31,16481.27,16556.09,461480739
2019-06-27,NIFTY50,16576.07,16632.94,16535.37,16591.79,404835232
2019-06-28,NIFTY50,16603.88,16697.9,16506.03,16549.98,159254907
2019-07-01,NIFTY50,16521.49,16555.02,16390.52,16430.11,255475515
2019-07-02,NIFTY50,16399.69,16490.46,16264.78,16279.52,197629006
2019-07-03,NIFTY50,16299.0,16405.17,16203.88,16319.41,384304085
2019-07-04,NIFTY50,16322.91,16352.72,16166.32,16238.68,351329699
2019-07-05,NIFTY50,16240.48,16330.17,16088.81,16156.69,409213257
2019-07-08,NIFTY50,16164.73,16333.89,16121.85,16273.53,359605726
2019-07-09,NIFTY50,16267.31,16315.01,16237.88,16295.72,172164396
2019-07-10,NIFTY50,16309.99,16396.09,16119.63,16170.13,474271296
2019-07-11,NIFTY50,16173.48,16432.11,16100.01,16380.87,266661072
2019-07-12,NIFTY50,16383.49,16743.29,16301.68,16717.35,377505887
2019-07-15,NIFTY50,16691.3,16857.46,16653.94,16851.4,456337218
2019-07-16,NIFTY50,16861.57,17092.03,16831.43,17079.25,173459443
2019-07-17,NIFTY50,17100.11,17392.51,17042.08,17289.91,490123109
2019-07-18,NIFTY50,17276.03,17376.63,17191.54,17307.37,227420441
2019-07-19,NIFTY50,17289.9,17323.91,17121.29,17181.33,369003104
2019-07-22,NIFTY50,17176.22,17355.95,17166.72,17313.14,407117122
2019-07-23,NIFTY50,17309.41,17347.77,17187.41,17241.85,446255931
2019-07-24,NIFTY50,17247.66,17396.13,17144.54,17329.95,433914609
2019-07-25,NIFTY50,17306.58,17359.1,17174.85,17224.95,419709290
2019-07-26,NIFTY50,17249.98,17262.2,17117.56,17139.43,424196571
2019-07-29,NIFTY50,17143.47,17478.65,17131.26,17382.52,421766062
2019-07-30,NIFTY50,17367.89,17422.37,17141.54,17153.66,355008935
2019-07-31,NIFTY50,17152.69,17235.62,17138.06,17154.19,376545437
2019-08-01,NIFTY50,17180.88,17499.98,17096.44,17477.38,490119758
2019-08-02,NIFTY50,17447.14,17451.82,16878.82,16927.69,415740396
2019-08-05,NIFTY50,16946.74,17123.03,16873.53,17074.35,240474631
2019-08-06,NIFTY50,17071.68,17117.77,16916.77,16962.48,345867149
2019-08-07,NIFTY50,16970.86,17010.29,16628.99,16719.3,379594443
2019-08-08,NIFTY50,16745.38,16971.42,16680.49,16896.81,264279787
2019-08-09,NIFTY50,16916.83,16988.63,16727.74,16784.24,230875550
2019-08-12,NIFTY50,16814.8,16975.5,16738.36,16920.49,465031419
2019-08-13,NIFTY50,16947.36,16959.59,16544.79,16638.25,287617163
2019-08-14,NIFTY50,16618.67,16721.73,16535.02,16638.9,388645534
2019-08-15,NIFTY50,16626.94,16685.69,16254.81,16302.88,195303203
2019-08-16,NIFTY50,16271.85,16458.4,16234.55,16406.43,211499886
2019-08-19,NIFTY50,16384.65,16691.46,16359.53,16677.05,230798169
2019-08-20,NIFTY50,16688.96,16983.16,16592.72,16977.16,291943489
2019-08-21,NIFTY50,16969.69,17422.36,16927.65,17388.97,402670661
2019-08-22,NIFTY50,17416.76,17656.12,17391.72,17650.63,318641177
2019-08-23,NIFTY50,17642.51,17673.76,17636.1,17661.57,402026110
2019-08-26,NIFTY50,17628.29,17904.69,17531.64,17836.89,175880274
2019-08-27,NIFTY50,17849.38,18139.02,17789.97,18112.25,250980056
2019-08-28,NIFTY50,18082.1,18151.08,17877.5,17899.35,253049056
2019-08-29,NIFTY50,17919.54,18203.62,17873.98,18145.1,509559608
2019-08-30,NIFTY50,18142.53,18461.99,18111.05,18370.57,269667948
2019-09-02,NIFTY50,18369.26,19065.53,18276.74,18997.38,474910700
2019-09-03,NIFTY50,18975.55,19105.67,18943.52,19009.78,238205140
2019-09-04,NIFTY50,18994.62,19039.68,18874.88,18888.82,239289593
2019-09-05,NIFTY50,18917.4,19065.29,18860.1,19041.2,346775350
2019-09-06,NIFTY50,19051.5,19246.86,18970.6,19134.39,311087495
2019-09-09,NIFTY50,19122.27,19499.39,19053.49,19445.74,184316621
2019-09-10,NIFTY50,19478.58,19578.02,19478.08,19506.76,160011033
2019-09-11,NIFTY50,19537.6,19620.05,19285.85,19374.49,468669543
2019-09-12,NIFTY50,19386.21,19741.63,19282.39,19678.03,449947817
2019-09-13,NIFTY50,19702.65,19800.47,19544.37,19586.44,256535750
2019-09-16,NIFTY50,19624.34,19651.72,19580.72,19637.02,260160588
2019-09-17,NIFTY50,19599.3,19721.34,19490.95,19688.13,351008558
2019-09-18,NIFTY50,19698.0,19930.76,19671.86,19834.55,445983326
2019-09-19,NIFTY50,19833.99,19974.8,19761.87,19890.78,158191348
2019-09-20,NIFTY50,19882.51,20151.77,19814.62,20047.14,447860000
2019-09-23,NIFTY50,20066.29,20261.49,19993.69,20180.11,260436364
2019-09-24,NIFTY50,20145.0,20531.23,20076.11,20499.3,315471628
2019-09-25,NIFTY50,20480.79,20599.8,20477.95,20495.56,436915250
2019-09-26,NIFTY50,20526.97,20527.21,20371.37,20423.71,184078364
2019-09-27,NIFTY50,20451.84,20501.77,20369.73,20384.61,436456047
2019-09-30,NIFTY50,20405.73,20513.94,20212.4,20239.67,320489374
2019-10-01,NIFTY50,20224.79,20272.35,20130.57,20171.08,169166553
2019-10-02,NIFTY50,20186.37,20302.38,20073.19,20184.24,257366369
2019-10-03,NIFTY50,20194.42,20206.14,19999.74,20057.5,173126616
2019-10-04,NIFTY50,20044.2,20074.32,19916.91,19929.8,295664565
2019-10-07,NIFTY50,19955.45,20028.24,19927.1,19965.99,192577753
2019-10-08,NIFTY50,19987.08,20062.07,19807.14,19876.19,204733144
2019-10-09,NIFTY50,19866.44,20028.68,19783.79,19922.29,223537363
2019-10-10,NIFTY50,19886.81,20149.09,19835.28,20075.52,220410722
2019-10-11,NIFTY50,20059.05,20104.96,19916.35,19927.81,397988122
2019-10-14,NIFTY50,19940.54,19941.81,19629.57,19674.89,428045261
2019-10-15,NIFTY50,19662.27,19772.88,19522.38,19614.52,405863555
2019-10-16,NIFTY50,19583.77,19585.21,19357.92,19441.13,276395129
2019-10-17,NIFTY50,19441.82,19549.67,19385.66,19508.07,402090099
2019-10-18,NIFTY50,19472.49,19752.47,19404.2,19737.35,475489674
2019-10-21,NIFTY50,19722.44,19852.6,19630.68,19747.71,230342233
2019-10-22,NIFTY50,19731.2,19846.07,19512.05,19572.84,247788707
2019-10-23,NIFTY50,19599.08,19700.06,19088.99,19137.45,311611894
2019-10-24,NIFTY50,19114.58,19128.75,19092.86,19120.9,408908633
2019-10-25,NIFTY50,19128.53,19321.84,19062.15,19283.53,358291042
2019-10-28,NIFTY50,19257.48,19309.97,19044.32,19134.92,185956822
2019-10-29,NIFTY50,19145.54,19412.57,19091.95,19332.16,291684738
2019-10-30,NIFTY50,19367.16,19405.68,19225.07,19310.82,263101773
2019-10-31,NIFTY50,19272.71,19434.86,19231.33,19433.71,476295279
2019-11-01,NIFTY50,19409.95,19478.16,19256.8,19345.65,181435808
2019-11-04,NIFTY50,19328.95,19392.72,19298.56,19367.27,246290327
2019-11-05,NIFTY50,19342.37,19344.87,19024.66,19121.36,230270048
2019-11-06,NIFTY50,19112.1,19202.4,18895.09,18907.68,292245780
2019-11-07,NIFTY50,18931.09,19008.39,18824.19,18933.31,388039791
2019-11-08,NIFTY50,18906.38,19131.3,18816.21,19025.81,265263683
2019-11-11,NIFTY50,19011.95,19060.95,18892.48,18964.87,180399917
2019-11-12,NIFTY50,18991.75,19025.28,18843.55,18860.36,298277695
2019-11-13,NIFTY50,18888.49,19088.54,18778.74,18991.51,441210628
2019-11-14,NIFTY50,18989.28,19355.08,18981.89,19278.33,486953583
2019-11-15,NIFTY50,19297.7,19517.02,19237.62,19473.29,270986955
2019-11-18,NIFTY50,19488.44,19572.12,19229.21,19286.47,322273408
2019-11-19,NIFTY50,19308.89,19384.16,19147.9,19171.73,274392148
2019-11-20,NIFTY50,19150.15,19251.81,19106.82,19202.84,238204551
2019-11-21,NIFTY50,19206.72,19222.2,19154.98,19164.64,396373040
2019-11-22,NIFTY50,19129.47,19258.18,19090.86,19199.17,399277485
2019-11-25,NIFTY50,19222.56,19259.12,18975.08,19018.72,269563550
2019-11-26,NIFTY50,18986.45,19107.43,18952.9,19004.64,422488046
2019-11-27,NIFTY50,19026.37,19132.15,18872.76,18883.91,200267367
2019-11-28,NIFTY50,18871.35,18947.79,18618.72,18646.7,334704228
2019-11-29,NIFTY50,18619.68,18715.2,18319.99,18399.06,500234081
2019-12-02,NIFTY50,18384.3,18573.27,18297.91,18482.08,383345905
2019-12-03,NIFTY50,18501.14,18517.29,18428.53,18515.97,234364669
2019-12-04,NIFTY50,18532.51,18560.92,18506.52,18537.58,451896149
2019-12-05,NIFTY50,18534.72,18622.78,18488.57,18523.37,252772120
2019-12-06,NIFTY50,18517.27,18794.97,18422.51,18745.63,186100063
2019-12-09,NIFTY50,18717.77,18823.71,18532.48,18533.56,378920065
2019-12-10,NIFTY50,18547.33,18592.22,18230.31,18315.88,490140743
2019-12-11,NIFTY50,18320.83,18324.37,18078.2,18093.3,367075539
2019-12-12,NIFTY50,18123.25,18219.51,18080.74,18156.99,367204475
2019-12-13,NIFTY50,18159.49,18180.02,17915.79,17927.47,442020073
2019-12-16,NIFTY50,17903.91,17976.41,17862.22,17881.28,422946608
2019-12-17,NIFTY50,17910.7,18075.02,17888.58,18033.26,332318953
2019-12-18,NIFTY50,18001.34,18239.38,17982.78,18182.81,401310420
2019-12-19,NIFTY50,18155.83,18473.43,18074.88,18427.17,407065022
2019-12-20,NIFTY50,18399.9,18493.53,18352.18,18470.73,414466715
2019-12-23,NIFTY50,18456.72,18479.2,18101.01,18179.19,458968577
2019-12-24,NIFTY50,18153.21,18471.49,18109.72,18464.4,326845827
2019-12-25,NIFTY50,18492.41,18692.3,18428.49,18640.83,217916510
2019-12-26,NIFTY50,18637.57,18933.34,18557.99,18854.12,345126826
2019-12-27,NIFTY50,18880.5,19019.11,18860.16,18971.87,405823770
2019-12-30,NIFTY50,18947.84,19236.66,18903.1,19171.25,191670326
2019-12-31,NIFTY50,19153.91,19464.44,19120.36,19391.37,207168903
2020-01-01,NIFTY50,19369.43,19430.51,19254.1,19373.15,450992380
2020-01-02,NIFTY50,19392.94,19451.63,19035.81,19125.26,417534375
2020-01-03,NIFTY50,19125.72,19182.92,19117.32,19129.88,398944289
2020-01-06,NIFTY50,19157.1,19202.69,19130.84,19132.07,211812881
2020-01-07,NIFTY50,19145.11,19292.88,19092.11,19239.29,205207576
2020-01-08,NIFTY50,19273.92,19290.14,19162.85,19257.64,238890470
2020-01-09,NIFTY50,19226.87,19642.77,19165.19,19608.16,425331489
2020-01-10,NIFTY50,19569.83,19601.91,19398.89,19450.32,265296462
2020-01-13,NIFTY50,19463.93,19800.34,19382.57,19774.69,502547428
2020-01-14,NIFTY50,19806.1,19852.52,19709.95,19746.48,180682029
2020-01-15,NIFTY50,19736.79,19960.84,19707.22,19936.71,304853361
2020-01-16,NIFTY50,19899.06,20285.54,19801.1,20283.77,215930975
2020-01-17,NIFTY50,20307.86,20642.75,20287.4,20540.4,270007621
2020-01-20,NIFTY50,20566.33,20606.15,19987.99,20063.45,321846835
2020-01-21,NIFTY50,20057.66,20085.63,20004.23,20016.95,331106869
2020-01-22,NIFTY50,20002.23,20048.94,19680.96,19735.28,211536396
2020-01-23,NIFTY50,19745.06,19750.27,19608.92,19713.65,374768804
2020-01-24,NIFTY50,19751.75,19763.81,19424.01,19486.71,269916648
2020-01-27,NIFTY50,19473.01,19824.75,19427.62,19749.99,251275670
2020-01-28,NIFTY50,19780.32,19818.06,19475.08,19575.09,445046248
2020-01-29,NIFTY50,19607.36,20066.93,19547.24,20013.03,336256339
2020-01-30,NIFTY50,19974.06,19976.61,19868.5,19959.39,222407388
2020-01-31,NIFTY50,19979.93,20054.22,19939.15,19946.32,353369891
2020-02-03,NIFTY50,19936.4,20049.41,19907.93,19972.47,393314725
2020-02-04,NIFTY50,19954.75,20031.81,19364.1,19452.86,541419245
2020-02-05,NIFTY50,19477.19,19564.9,18759.0,18784.81,440438526
2020-02-06,NIFTY50,18751.31,18949.45,18640.11,18845.68,278153962
2020-02-07,NIFTY50,18832.24,18882.22,18093.62,18094.27,578997380
2020-02-10,NIFTY50,18104.0,18453.65,18081.81,18437.99,237114779
2020-02-11,NIFTY50,18459.76,18482.4,16915.34,16967.0,681072147
2020-02-12,NIFTY50,16982.04,17007.0,16551.09,16568.63,350265715
2020-02-13,NIFTY50,16599.63,16619.69,15426.76,15507.0,669960446
2020-02-14,NIFTY50,15500.69,16642.36,15459.64,16625.63,725172105
2020-02-17,NIFTY50,16602.74,16697.75,15805.69,15851.54,519955974
2020-02-18,NIFTY50,15877.31,16371.18,15826.13,16341.74,584985020
2020-02-19,NIFTY50,16339.36,16383.83,16086.62,16122.91,462806069
2020-02-20,NIFTY50,16120.93,16863.63,16102.59,16847.99,227446976
2020-02-21,NIFTY50,16839.51,16880.39,16561.4,16602.83,414533871
2020-02-24,NIFTY50,16602.13,16665.99,16238.16,16295.69,437815061
2020-02-25,NIFTY50,16271.21,16497.64,16255.36,16405.89,410219754
2020-02-26,NIFTY50,16422.4,16456.74,16164.55,16233.62,384172009
2020-02-27,NIFTY50,16261.31,16333.09,15709.94,15732.82,220515434
2020-02-28,NIFTY50,15745.82,15748.49,15326.79,15388.25,279635156
2020-03-02,NIFTY50,15399.39,15422.89,14231.25,14282.86,406671123
2020-03-03,NIFTY50,14291.11,14401.69,14257.01,14322.89,198550313
2020-03-04,NIFTY50,14318.48,14456.54,14296.75,14384.92,325776832
2020-03-05,NIFTY50,14407.17,14457.84,13523.43,13583.24,307900782
2020-03-06,NIFTY50,13599.41,13665.85,12425.12,12445.21,482406830
2020-03-09,NIFTY50,12435.65,12509.3,12091.96,12151.48,186449363
2020-03-10,NIFTY50,12147.49,12184.36,12126.48,12153.96,382141957
2020-03-11,NIFTY50,12163.88,12178.33,11382.87,11395.32,339755481
2020-03-12,NIFTY50,11380.99,11477.78,11368.51,11473.72,270424714
2020-03-13,NIFTY50,11469.53,11966.33,11426.56,11921.49,332534476
2020-03-16,NIFTY50,11903.59,12657.8,11901.47,12652.92,445411729
2020-03-17,NIFTY50,12632.72,12637.34,12173.51,12228.67,205475358
2020-03-18,NIFTY50,12206.26,12221.72,12126.34,12184.23,364465617
2020-03-19,NIFTY50,12196.96,12572.07,12162.33,12502.15,417293134
2020-03-20,NIFTY50,12511.24,12536.99,12082.54,12105.44,367046234
2020-03-23,NIFTY50,12099.55,12103.71,11853.2,11878.57,388644312
2020-03-24,NIFTY50,11896.18,12061.2,11836.55,12032.2,253592919
2020-03-25,NIFTY50,12033.67,12847.16,11979.41,12774.27,458236870
2020-03-26,NIFTY50,12782.39,12818.83,12086.05,12116.09,380169281
2020-03-27,NIFTY50,12137.5,12160.97,10917.81,10959.48,341203618
2020-03-30,NIFTY50,10967.28,10982.65,10787.3,10818.75,218555065
2020-03-31,NIFTY50,10837.86,11274.91,10795.05,11242.79,283861611
2020-04-01,NIFTY50,11229.08,11240.63,11194.04,11230.99,425343661
2020-04-02,NIFTY50,11212.44,11268.43,10667.3,10731.45,578797976
2020-04-03,NIFTY50,10714.96,10757.56,10402.2,10417.26,340806917
2020-04-06,NIFTY50,10425.59,10784.54,10363.45,10777.72,223019796
2020-04-07,NIFTY50,10795.08,11194.02,10780.8,11142.79,385971603
2020-04-08,NIFTY50,11150.39,11391.82,11088.66,11346.52,489834070
2020-04-09,NIFTY50,11363.4,11426.93,11166.56,11218.14,205617361
2020-04-10,NIFTY50,11227.89,11277.48,11088.46,11113.91,420323917
2020-04-13,NIFTY50,11096.83,11172.49,11090.89,11166.61,262918296
2020-04-14,NIFTY50,11160.7,11370.88,11096.82,11312.95,170677118
2020-04-15,NIFTY50,11298.92,11325.23,11053.67,11081.84,416648888
2020-04-16,NIFTY50,11065.28,11280.4,11026.05,11235.65,235984799
2020-04-17,NIFTY50,11233.88,11243.64,10937.29,10999.51,323748584
2020-04-20,NIFTY50,11003.98,11013.61,10762.94,10806.08,198059240
2020-04-21,NIFTY50,10827.28,10835.3,10700.72,10765.11,422199501
2020-04-22,NIFTY50,10756.13,10897.84,10752.33,10835.0,350207803
2020-04-23,NIFTY50,10850.09,10910.92,10772.4,10786.96,186123677
2020-04-24,NIFTY50,10802.36,10877.08,10782.97,10829.81,244819837
2020-04-27,NIFTY50,10822.77,10879.26,10758.46,10835.19,361900088
2020-04-28,NIFTY50,10825.79,10871.02,10589.94,10602.35,539668000
2020-04-29,NIFTY50,10613.05,10846.96,10561.78,10809.32,374397758
2020-04-30,NIFTY50,10793.65,11010.94,10774.8,10965.16,260585609
2020-05-01,NIFTY50,10951.81,11156.12,10928.01,11112.7,232280210
2020-05-04,NIFTY50,11097.03,11384.14,11068.59,11319.59,285054940
2020-05-05,NIFTY50,11341.06,11429.38,11337.49,11417.07,463471881
2020-05-06,NIFTY50,11438.53,11481.56,11262.86,11290.23,186942880
2020-05-07,NIFTY50,11281.32,11321.67,10976.38,10987.75,445704497
2020-05-08,NIFTY50,10995.25,11165.2,10964.66,11159.2,410556293
2020-05-11,NIFTY50,11153.28,11161.31,11000.62,11006.07,469272502
2020-05-12,NIFTY50,10993.96,11232.98,10928.83,11193.57,476835887
2020-05-13,NIFTY50,11206.74,11227.64,11174.19,11215.45,390302571
2020-05-14,NIFTY50,11207.61,11517.66,11149.63,11468.54,537542743
2020-05-15,NIFTY50,11446.51,11685.47,11409.67,11646.61,502067567
2020-05-18,NIFTY50,11650.56,11700.45,11375.89,11430.07,256894957
2020-05-19,NIFTY50,11437.32,11511.05,11378.17,11502.96,262327705
2020-05-20,NIFTY50,11494.41,11497.11,10864.03,10901.65,360203163
2020-05-21,NIFTY50,10912.68,10919.33,10904.52,10913.79,313754765
2020-05-22,NIFTY50,10910.44,10972.31,10675.71,10675.71,379310388
2020-05-25,NIFTY50,10692.99,11174.46,10658.73,11154.82,326097305
2020-05-26,NIFTY50,11155.83,11221.83,11091.38,11114.86,454673627
2020-05-27,NIFTY50,11122.09,11125.07,11055.35,11057.79,237664265
2020-05-28,NIFTY50,11078.02,11282.67,11063.66,11242.05,399891149
2020-05-29,NIFTY50,11238.55,11275.63,11213.54,11231.11,239995786
2020-06-01,NIFTY50,11220.06,11528.96,11173.31,11499.61,542354666
2020-06-02,NIFTY50,11489.0,11532.65,11234.65,11278.33,417099171
2020-06-03,NIFTY50,11278.85,11289.95,11124.58,11179.69,347820714
2020-06-04,NIFTY50,11158.48,11228.86,11153.29,11188.34,218583757
2020-06-05,NIFTY50,11184.16,11206.27,11122.46,11128.4,346682387
2020-06-08,NIFTY50,11141.67,11264.06,11135.12,11245.6,297667643
2020-06-09,NIFTY50,11264.74,11512.12,11215.52,11500.0,385741063
2020-06-10,NIFTY50,11481.39,11630.92,11441.98,11606.62,329340744
2020-06-11,NIFTY50,11625.03,11636.94,11396.13,11461.22,404136449
2020-06-12,NIFTY50,11469.37,11680.05,11431.41,11625.03,418507561
2020-06-15,NIFTY50,11602.22,11871.19,11591.4,11834.72,257136715
2020-06-16,NIFTY50,11823.71,11888.86,11440.73,11484.78,451837450
2020-06-17,NIFTY50,11489.77,11566.74,11477.15,11517.89,349858767
2020-06-18,NIFTY50,11507.57,11537.1,11346.59,11411.06,298121021
2020-06-19,NIFTY50,11431.49,11669.92,11410.04,11641.53,238462476
2020-06-22,NIFTY50,11629.42,11857.84,11589.28,11851.19,230604011
2020-06-23,NIFTY50,11850.85,11913.02,11661.8,11729.52,416393273
2020-06-24,NIFTY50,11712.46,11967.92,11664.31,11932.28,511177799
2020-06-25,NIFTY50,11937.83,12003.08,11761.84,11814.72,415417339
2020-06-26,NIFTY50,11802.63,11899.96,11735.29,11847.43,445529641
2020-06-29,NIFTY50,11844.99,12072.09,11778.89,12059.89,508364139
2020-06-30,NIFTY50,12053.48,12147.8,12027.93,12138.09,188828175
2020-07-01,NIFTY50,12131.93,12140.18,11898.57,11964.19,324792800
2020-07-02,NIFTY50,11981.31,12096.06,11946.58,12075.04,319205534
2020-07-03,NIFTY50,12078.37,12095.89,12056.28,12080.12,428568333
2020-07-06,NIFTY50,12078.34,12290.58,12042.95,12245.19,387583109
2020-07-07,NIFTY50,12235.32,12243.18,11570.64,11594.97,382662375
2020-07-08,NIFTY50,11591.76,11922.86,11554.96,11908.74,295445261
2020-07-09,NIFTY50,11885.25,12242.74,11867.42,12186.48,496624143
2020-07-10,NIFTY50,12182.99,12196.3,12070.47,12129.54,218091197
2020-07-13,NIFTY50,12126.59,12155.96,12072.23,12145.77,155168592
2020-07-14,NIFTY50,12131.12,12408.76,12128.19,12394.66,435965200
2020-07-15,NIFTY50,12371.44,12420.89,12216.13,12286.04,318350718
2020-07-16,NIFTY50,12285.82,12336.08,11855.96,11865.03,489648293
2020-07-17,NIFTY50,11881.31,12148.95,11873.49,12120.67,252713880
2020-07-20,NIFTY50,12113.11,12260.02,12063.37,12259.01,198248558
2020-07-21,NIFTY50,12282.38,12336.72,12155.21,12186.96,323355747
2020-07-22,NIFTY50,12183.5,12570.46,12130.19,12524.05,319557994
2020-07-23,NIFTY50,12542.3,12673.69,12523.68,12598.53,403024581
2020-07-24,NIFTY50,12614.15,12667.22,12485.87,12523.62,261978479
2020-07-27,NIFTY50,12530.07,12822.19,12521.02,12810.76,449224284
2020-07-28,NIFTY50,12832.75,13468.77,12785.28,13434.41,295610709
2020-07-29,NIFTY50,13435.75,13492.2,13297.98,13376.65,280633780
2020-07-30,NIFTY50,13377.18,13428.85,13037.76,13061.61,363920917
2020-07-31,NIFTY50,13072.66,13431.28,13002.46,13411.41,313879435
2020-08-03,NIFTY50,13424.54,14044.76,13386.51,14026.92,297765618
2020-08-04,NIFTY50,14026.43,14089.74,14017.05,14061.54,161217364
2020-08-05,NIFTY50,14040.74,14159.82,13972.5,14129.25,454826852
2020-08-06,NIFTY50,14116.59,14237.37,14109.2,14187.63,215660896
2020-08-07,NIFTY50,14166.08,14253.34,14088.55,14203.36,255034829
2020-08-10,NIFTY50,14180.55,14260.69,13754.72,13806.0,399098520
2020-08-11,NIFTY50,13789.54,14104.12,13785.92,14043.38,296409662
2020-08-12,NIFTY50,14065.38,14129.46,13931.87,14002.96,346162330
2020-08-13,NIFTY50,14015.13,14091.73,13923.9,13929.56,394604686
2020-08-14,NIFTY50,13945.77,14255.35,13922.83,14241.08,268248012
2020-08-17,NIFTY50,14216.06,14754.62,14199.84,14669.03,472605844
